NO,company,code,YEAR,EY,ind_code,industry,market,asset,liability,equity,sale,earning,advertising
9240,(주)크라운제과,5740,2009,1968,31007,  식료품 제조업,1,441021108,312762525,128258584,79540610,11323870,3910147
9241,(주)크라운제과,5740,2010,1968,31007,  식료품 제조업,1,463550593,304076878,159473715,102524559,16971787,5559085
9242,(주)크라운제과,5740,2011,1968,31007,  식료품 제조업,1,528160951,290703082,237457869,18463709,15945403,7148852
9243,(주)크라운제과,5740,2012,1968,31007,  식료품 제조업,1,546220034,304222848,241997187,21053851,15240458,6582580
9244,(주)크라운제과,5740,2013,1968,31007,  식료품 제조업,1,531020480,279820601,251199879,23316533,10948653,7522014
9278,(주)키스톤글로벌,12170,2001,1977,74607,  도매 및 상품중개업,1,18949958,14923756,4026202,62071528,3048842,5458
9280,(주)키스톤글로벌,12170,2003,1977,74607,  도매 및 상품중개업,1,15583492,6258869,9324623,12029581,-2138739,107085
9281,(주)키스톤글로벌,12170,2004,1977,74607,  도매 및 상품중개업,1,10318652,5861101,4457551,1467155,-4867072,26414
9282,(주)키스톤글로벌,12170,2005,1977,74607,  도매 및 상품중개업,1,31072434,19131847,11940586,3619301,-427404,139502
9283,(주)키스톤글로벌,12170,2006,1977,74607,  도매 및 상품중개업,1,35630187,33872983,1757204,4644489,-71882260,464714
9287,(주)키스톤글로벌,12170,2010,1977,74607,  도매 및 상품중개업,1,15611940,7177957,8433982,21416184,-7282199,50900
9288,(주)키스톤글로벌,12170,2011,1977,74607,  도매 및 상품중개업,1,39569930,9857587,29712343,26141294,17846172,1705
9289,(주)키스톤글로벌,12170,2012,1977,74607,  도매 및 상품중개업,1,52747914,19159992,33587923,23894934,-5070736,4376
9290,(주)키스톤글로벌,12170,2013,1977,74607,  도매 및 상품중개업,1,69077677,28193626,40884051,24170573,-30866177,193
9366,(주)태영건설,9410,2000,1973,64102,  종합 건설업,1,485930948,261943672,223987276,1656258525,37066595,172424
9367,(주)태영건설,9410,2001,1973,64102,  종합 건설업,1,509957124,221324140,288632984,1639160744,43737329,1135647
9368,(주)태영건설,9410,2002,1973,64102,  종합 건설업,1,533923808,184013074,349910735,1493197330,72678484,2069947
9369,(주)태영건설,9410,2003,1973,64102,  종합 건설업,1,646194960,234179601,412015359,47514869,54584748,6081364
9370,(주)태영건설,9410,2004,1973,64102,  종합 건설업,1,780329638,335896222,444433416,60551317,40022272,3387281
9371,(주)태영건설,9410,2005,1973,64102,  종합 건설업,1,1205003705,688847844,516155862,71772115,23737219,4088459
9372,(주)태영건설,9410,2006,1973,64102,  종합 건설업,1,1328336122,808837364,519498758,130072638,9134134,8838874
9373,(주)태영건설,9410,2007,1973,64102,  종합 건설업,1,1618195459,1021353516,596841943,216015036,38139680,2542822
9374,(주)태영건설,9410,2008,1973,64102,  종합 건설업,1,1827861568,1152410668,675450900,275984388,46328386,3520009
9375,(주)태영건설,9410,2009,1973,64102,  종합 건설업,1,1985844680,1232474223,753370457,357864344,43437183,2287541
9376,(주)태영건설,9410,2010,1973,64102,  종합 건설업,1,1945489929,1144820098,800669831,615289026,72751918,2835629
9377,(주)태영건설,9410,2011,1973,64102,  종합 건설업,1,2107149002,1356342409,750806593,535690595,18767050,1467238
9378,(주)태영건설,9410,2012,1973,64102,  종합 건설업,1,2136326947,1356807299,779519648,333625861,37508720,949051
9379,(주)태영건설,9410,2013,1973,64102,  종합 건설업,1,2030013190,1266612287,763400903,480665365,-8243285,0
9559,(주)티씨씨동양,2710,2000,1959,32401,  1차 금속 제조업,1,209856518,113913717,95942801,456928069,3981031,193429
9560,(주)티씨씨동양,2710,2001,1959,32401,  1차 금속 제조업,1,207080748,104467865,102612883,440568155,4922809,61113
9561,(주)티씨씨동양,2710,2002,1959,32401,  1차 금속 제조업,1,200882791,97341016,103541775,419483813,4456673,54808
9562,(주)티씨씨동양,2710,2003,1959,32401,  1차 금속 제조업,1,214644917,101922828,112722089,15719951,8948155,113857
9563,(주)티씨씨동양,2710,2004,1959,32401,  1차 금속 제조업,1,240310186,116706264,123603921,18659252,15220991,109807
9564,(주)티씨씨동양,2710,2005,1959,32401,  1차 금속 제조업,1,258280578,126845035,131435544,20423698,7241898,63232
9565,(주)티씨씨동양,2710,2006,1959,32401,  1차 금속 제조업,1,257516125,121768105,135748020,24155624,6766625,46320
9566,(주)티씨씨동양,2710,2007,1959,32401,  1차 금속 제조업,1,279622132,140824221,138797911,30035588,1026395,39024
9567,(주)티씨씨동양,2710,2008,1959,32401,  1차 금속 제조업,1,287093863,148028296,139065567,31035312,592596,84435
9568,(주)티씨씨동양,2710,2009,1959,32401,  1차 금속 제조업,1,268072135,115301681,152770454,33438568,12010743,193972
9569,(주)티씨씨동양,2710,2010,1959,32401,  1차 금속 제조업,1,306365690,147394035,158971655,51097447,10765811,243542
9570,(주)티씨씨동양,2710,2011,1959,32401,  1차 금속 제조업,1,407743559,202126588,205616971,59442486,6828699,83910
9571,(주)티씨씨동양,2710,2012,1959,32401,  1차 금속 제조업,1,438642951,228887219,209755733,48811038,4206491,163374
9572,(주)티씨씨동양,2710,2013,1959,32401,  1차 금속 제조업,1,444204925,234118683,210086242,35055732,391783,82971
9602,(주)티에이치엔,19180,2000,1986,32809,  전기장비 제조업,1,78295087,59923719,18371368,138565321,955549,7834
9603,(주)티에이치엔,19180,2001,1986,32809,  전기장비 제조업,1,69933336,51408913,18524422,166347384,-3870931,2468
9604,(주)티에이치엔,19180,2002,1986,32809,  전기장비 제조업,1,68124153,53841952,14282201,190518114,-2961457,9630
9605,(주)티에이치엔,19180,2003,1986,32809,  전기장비 제조업,1,58358528,40573721,17784807,44796495,1514642,23700
9606,(주)티에이치엔,19180,2004,1986,32809,  전기장비 제조업,1,69076636,45851641,23224995,57051930,8956697,34300
9607,(주)티에이치엔,19180,2005,1986,32809,  전기장비 제조업,1,80526035,49830304,30695731,86062868,3270182,75020
9608,(주)티에이치엔,19180,2006,1986,32809,  전기장비 제조업,1,79290064,52214891,27075173,91439161,2638802,28000
9609,(주)티에이치엔,19180,2007,1986,32809,  전기장비 제조업,1,83671087,53932987,29738101,81295670,2970813,52568
9610,(주)티에이치엔,19180,2008,1986,32809,  전기장비 제조업,1,82712176,52454922,30257254,52328977,1621346,34842
9611,(주)티에이치엔,19180,2009,1986,32809,  전기장비 제조업,1,84367398,54015400,30351998,64400824,-5123695,7441
9612,(주)티에이치엔,19180,2010,1986,32809,  전기장비 제조업,1,93543912,59580804,33963108,67278651,3031052,6291
9613,(주)티에이치엔,19180,2011,1986,32809,  전기장비 제조업,1,127913501,82028647,45884855,18752195,6359925,0
9614,(주)티에이치엔,19180,2012,1986,32809,  전기장비 제조업,1,167478022,117022452,50455570,16658810,5232798,0
9615,(주)티에이치엔,19180,2013,1986,32809,  전기장비 제조업,1,192932748,146921951,46010797,11160772,-9134703,0
9636,(주)티웨이홀딩스,4870,2002,1945,32303,  비금속 광물제품 제조업,1,44856057,25059377,19796680,6709514,67106473,80778
9637,(주)티웨이홀딩스,4870,2003,1945,32303,  비금속 광물제품 제조업,1,83741804,56415311,27326494,244703752,5984179,849431
9638,(주)티웨이홀딩스,4870,2004,1945,32303,  비금속 광물제품 제조업,1,77136829,56725393,20411436,274894065,-11551373,722339
9639,(주)티웨이홀딩스,4870,2005,1945,32303,  비금속 광물제품 제조업,1,63223596,29793064,33430532,320224260,12816002,453226
9640,(주)티웨이홀딩스,4870,2006,1945,32303,  비금속 광물제품 제조업,1,58875749,27531261,31344488,306983438,-24162196,192762
9641,(주)티웨이홀딩스,4870,2007,1945,32303,  비금속 광물제품 제조업,1,49453161,15686739,33766422,317939775,-5367155,107053
9642,(주)티웨이홀딩스,4870,2008,1945,32303,  비금속 광물제품 제조업,1,34554987,13312732,21242255,329785814,-21269912,71100
9643,(주)티웨이홀딩스,4870,2009,1945,32303,  비금속 광물제품 제조업,1,34197206,16035270,18161936,340667234,-14841189,75970
9644,(주)티웨이홀딩스,4870,2010,1945,32303,  비금속 광물제품 제조업,1,30030128,19912130,10117999,300192212,-21598946,102129
9645,(주)티웨이홀딩스,4870,2011,1945,32303,  비금속 광물제품 제조업,1,21658797,15038602,6620195,179480410,-5636495,272823
9646,(주)티웨이홀딩스,4870,2012,1945,32303,  비금속 광물제품 제조업,1,24295231,5973171,18322060,216122134,-3015339,67528
9647,(주)티웨이홀딩스,4870,2013,1945,32303,  비금속 광물제품 제조업,1,35838037,7900204,27937833,249333175,-408211,1076
9696,(주)팀스,134790,2011,2010,33201,  가구 제조업,1,34096552,11397777,22698775,29049525,1595828,323929
9697,(주)팀스,134790,2012,2010,33201,  가구 제조업,1,35171798,10180070,24991728,33712289,3544817,150510
9698,(주)팀스,134790,2013,2010,33201,  가구 제조업,1,23820764,1556753,22264011,40731377,-265660,0
9869,(주)팜스코,36580,2000,1999,31006,  식료품 제조업,1,99143167,55539912,43603255,532675688,892129,130354
9870,(주)팜스코,36580,2001,1999,31006,  식료품 제조업,1,101736662,56843014,44893648,664946544,2608644,101936
9871,(주)팜스코,36580,2002,1999,31006,  식료품 제조업,1,104924157,55728782,49195376,743700593,5201728,110117
9872,(주)팜스코,36580,2003,1999,31006,  식료품 제조업,1,94279145,42411715,51867431,63192372,2672055,114619
9873,(주)팜스코,36580,2004,1999,31006,  식료품 제조업,1,97279144,44201105,53078039,79784322,2822709,206926
9874,(주)팜스코,36580,2005,1999,31006,  식료품 제조업,1,183176768,95308864,87867904,86748840,3080084,108342
9875,(주)팜스코,36580,2006,1999,31006,  식료품 제조업,1,188436174,96153203,92282970,90588116,6696928,267969
9876,(주)팜스코,36580,2007,1999,31006,  식료품 제조업,1,177634472,87281248,90353224,123143178,-259109,244219
9877,(주)팜스코,36580,2008,1999,31006,  식료품 제조업,1,265195644,149451499,115744145,160107699,-8953651,156129
9878,(주)팜스코,36580,2009,1999,31006,  식료품 제조업,1,370042653,230669409,139373244,113543434,24122590,383037
9879,(주)팜스코,36580,2010,1999,31006,  식료품 제조업,1,402557170,246422959,156134210,105944816,16890427,289731
9880,(주)팜스코,36580,2011,1999,31006,  식료품 제조업,1,492170455,289733580,202436875,116265253,19326375,220738
9881,(주)팜스코,36580,2012,1999,31006,  식료품 제조업,1,560228923,329546949,230681974,109932328,29356553,349761
9882,(주)팜스코,36580,2013,1999,31006,  식료품 제조업,1,560025655,314154710,245870945,137898499,13482869,543686
9912,(주)퍼시스,16800,2000,1983,33201,  가구 제조업,1,122689484,20437209,102252275,277571985,19553724,684157
9913,(주)퍼시스,16800,2001,1983,33201,  가구 제조업,1,134294986,23127628,111167358,221951922,14065619,851731
9914,(주)퍼시스,16800,2002,1983,33201,  가구 제조업,1,148897888,22735599,126162289,217080675,17580758,325693
9915,(주)퍼시스,16800,2003,1983,33201,  가구 제조업,1,169344796,25768420,143576376,55721505,17414087,909849
9916,(주)퍼시스,16800,2004,1983,33201,  가구 제조업,1,201410852,38024920,163385931,67628111,23559556,634228
9917,(주)퍼시스,16800,2005,1983,33201,  가구 제조업,1,236299367,45185854,191113513,51788897,31477581,1302398
9918,(주)퍼시스,16800,2006,1983,33201,  가구 제조업,1,263175086,47683720,215491366,52351488,29377854,1042173
9919,(주)퍼시스,16800,2007,1983,33201,  가구 제조업,1,297243499,57387033,239856467,14677804,32777735,1011721
9920,(주)퍼시스,16800,2008,1983,33201,  가구 제조업,1,316160298,58119277,258041022,9003828,35901788,1249293
9921,(주)퍼시스,16800,2009,1983,33201,  가구 제조업,1,339375533,59629804,279745730,10208265,31958264,1491573
9922,(주)퍼시스,16800,2010,1983,33201,  가구 제조업,1,327465406,63091354,264374052,14005072,32477207,2351142
9923,(주)퍼시스,16800,2011,1983,33201,  가구 제조업,1,334351115,52553017,281798098,13792306,34671152,614301
9924,(주)퍼시스,16800,2012,1983,33201,  가구 제조업,1,342332609,38826827,303505782,13128414,29400286,570777
9925,(주)퍼시스,16800,2013,1983,33201,  가구 제조업,1,348668177,39367670,309300507,11831508,20749972,578031
9957,(주)포스코,5490,2000,1968,32401,  1차 금속 제조업,1,17766565837,8336620056,9429945782,39171703426,1636991067,16418243
9958,(주)포스코,5490,2001,1968,32401,  1차 금속 제조업,1,17615530265,7419037097,10196493168,35664933133,819319277,21203714
9959,(주)포스코,5490,2002,1968,32401,  1차 금속 제조업,1,17244485877,5922905587,11321580290,30543544661,1101325426,23401365
9960,(주)포스코,5490,2003,1968,32401,  1차 금속 제조업,1,18406599888,5448602462,12957997426,269334940,1980572153,28692187
9961,(주)포스코,5490,2004,1968,32401,  1차 금속 제조업,1,21367060180,5257216366,16109843814,301917087,3826015648,36252200
9962,(주)포스코,5490,2005,1968,32401,  1차 금속 제조업,1,24206949907,4684947657,19522002250,354067106,4012932261,84443710
9963,(주)포스코,5490,2006,1968,32401,  1차 금속 제조업,1,26362872843,4571214681,21791658162,379817639,3206604725,73862179
9964,(주)포스코,5490,2007,1968,32401,  1차 금속 제조업,1,30492797704,5989565770,24503231934,342474854,3679431381,83888401
9965,(주)포스코,5490,2008,1968,32401,  1차 금속 제조업,1,37033453847,9249796618,27783657229,320095417,4446933280,80605029
9966,(주)포스코,5490,2009,1968,32401,  1차 금속 제조업,1,39992764985,9041474375,30951290610,337941026,3172263501,72103460
9967,(주)포스코,5490,2010,1968,32401,  1차 금속 제조업,1,48190245081,13108055188,35082189893,365244713,4202790886,84719803
9968,(주)포스코,5490,2011,1968,32401,  1차 금속 제조업,1,52727876388,15129859729,37598016659,384380459,3188844785,94958000
9969,(주)포스코,5490,2012,1968,32401,  1차 금속 제조업,1,52320436140,13155887689,39164548452,369229647,2499522911,102744000
9970,(주)포스코,5490,2013,1968,32401,  1차 금속 제조업,1,54242277654,11930816153,42311461501,830073582,1582595861,89584000
10015,(주)포스코플랜텍,51310,2007,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,382622231,222032020,160590212,57683131,10402867,349410
10016,(주)포스코플랜텍,51310,2008,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,682154196,672428180,9726017,77810676,-191037241,305429
10017,(주)포스코플랜텍,51310,2009,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,588858361,554493453,34364909,76036549,-6368829,399079
10018,(주)포스코플랜텍,51310,2010,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,586335190,434594685,151740505,76169490,-11843239,234857
10019,(주)포스코플랜텍,51310,2011,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,717389330,611547926,105841404,79175320,-59180844,273331
10020,(주)포스코플랜텍,51310,2012,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,762945943,632363868,130582075,64012493,-29219030,129767
10021,(주)포스코플랜텍,51310,2013,1989,32501,  금속가공제품 제조업;기계 및 가구 제외,1,900408993,765480662,134928332,59877973,-98434927,410983
10066,(주)풍산,103140,2008,2008,32402,  1차 금속 제조업,1,1563824638,848092599,715732040,764582284,-183839916,608637
10067,(주)풍산,103140,2009,2008,32402,  1차 금속 제조업,1,1692066258,848751064,843315194,786322313,147488658,698749
10068,(주)풍산,103140,2010,2008,32402,  1차 금속 제조업,1,1947790417,978825237,968965180,805537683,148870032,459563
10069,(주)풍산,103140,2011,2008,32402,  1차 금속 제조업,1,2173898894,1226388411,947510483,952688165,72020495,1554000
10070,(주)풍산,103140,2012,2008,32402,  1차 금속 제조업,1,2248068326,1247623114,1000445212,871265717,85191565,1310000
10071,(주)풍산,103140,2013,2008,32402,  1차 금속 제조업,1,2321809561,1266351086,1055458475,938995468,84561088,8149000
10302,(주)필룩스,33180,2001,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,44886746,22914904,21971842,47332532,2872532,216284
10303,(주)필룩스,33180,2002,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,48256797,28001344,20255454,48193275,551285,89568
10304,(주)필룩스,33180,2003,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,46854019,21729530,25124489,15181920,1619459,139052
10305,(주)필룩스,33180,2004,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,43736695,18473505,25263190,20216688,1779588,344333
10306,(주)필룩스,33180,2005,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,49521944,21890413,27631531,17573405,2208022,224351
10307,(주)필룩스,33180,2006,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,48712600,18380385,30332216,18107438,930274,292993
10308,(주)필룩스,33180,2007,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,47951809,14589533,33362276,17634816,1028160,287317
10309,(주)필룩스,33180,2008,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,64087094,19911728,44175367,20485670,1605168,514481
10310,(주)필룩스,33180,2009,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,63971276,19568455,44402821,26449058,2381778,341285
10311,(주)필룩스,33180,2010,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,72121939,23410317,48711622,28678058,3398345,389567
10312,(주)필룩스,33180,2011,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,59958855,24646068,35312787,28975115,494037,282305
10313,(주)필룩스,33180,2012,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,57582231,22269595,35312636,30219584,691359,386071
10314,(주)필룩스,33180,2013,1983,32602,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,59719170,23063440,36655730,24511378,2030287,242890
10327,(주)하나투어,39130,2011,1993,147502,  사업지원 서비스업,1,247631639,136175731,111455907,430949869,19514660,9587289
10328,(주)하나투어,39130,2012,1993,147502,  사업지원 서비스업,1,300349884,147503040,152846844,326306984,29962151,9921485
10329,(주)하나투어,39130,2013,1993,147502,  사업지원 서비스업,1,330835205,155101234,175733971,385323446,32726832,14932099
10357,(주)하이스틸,71090,2003,2003,32401,  1차 금속 제조업,1,58597251,10389069,48208181,69268725,3909509,7248
10358,(주)하이스틸,71090,2004,2003,32401,  1차 금속 제조업,1,79270630,19009154,60261477,53873381,13884830,7285
10359,(주)하이스틸,71090,2005,2003,32401,  1차 금속 제조업,1,76198529,18371263,57827266,65183392,-1781250,16488
10360,(주)하이스틸,71090,2006,2003,32401,  1차 금속 제조업,1,73830291,14015444,59814846,93470911,2166113,6635
10361,(주)하이스틸,71090,2007,2003,32401,  1차 금속 제조업,1,81656626,18754209,62902417,103676415,1384845,11146
10362,(주)하이스틸,71090,2008,2003,32401,  1차 금속 제조업,1,134002643,70183272,63819371,151405867,2318244,18860
10363,(주)하이스틸,71090,2009,2003,32401,  1차 금속 제조업,1,219153036,96936576,122216460,113885614,-4339750,14553
10364,(주)하이스틸,71090,2010,2003,32401,  1차 금속 제조업,1,214707518,106305034,108402483,128831823,-12894858,31816
10365,(주)하이스틸,71090,2011,2003,32401,  1차 금속 제조업,1,257771024,136092111,121678913,129478073,1861464,8444
10366,(주)하이스틸,71090,2012,2003,32401,  1차 금속 제조업,1,251434733,115919753,135514981,130050710,2080555,0
10367,(주)하이스틸,71090,2013,2003,32401,  1차 금속 제조업,1,249462910,117332992,132129917,143913642,-2503061,0
10374,(주)하이트론씨스템즈,19490,2000,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,132981456,55046726,77934731,116592630,9898852,168662
10375,(주)하이트론씨스템즈,19490,2001,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,131582312,52837063,78745249,96641155,258679,116324
10376,(주)하이트론씨스템즈,19490,2002,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,129119524,65474498,63645026,61897378,-10889262,131856
10377,(주)하이트론씨스템즈,19490,2003,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,134118549,68952952,65165597,68330115,1550984,117106
10378,(주)하이트론씨스템즈,19490,2004,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,114129342,54990913,59138429,72120981,-4870701,65745
10379,(주)하이트론씨스템즈,19490,2005,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,111670982,52169076,59501906,72266582,343220,127257
10380,(주)하이트론씨스템즈,19490,2006,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,106939399,49591627,57347771,77110164,-2779876,131001
10381,(주)하이트론씨스템즈,19490,2007,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,105876031,48526390,57349641,70348673,260995,73390
10382,(주)하이트론씨스템즈,19490,2008,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,114224643,50910835,63313808,88231338,6061626,83117
10383,(주)하이트론씨스템즈,19490,2009,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,98207612,36444099,61763512,94273214,-486818,44539
10384,(주)하이트론씨스템즈,19490,2010,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,95031810,36683687,58348124,66727518,-3688219,104105
10385,(주)하이트론씨스템즈,19490,2011,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,92220941,36053219,56167722,71446388,-1520168,30461
10386,(주)하이트론씨스템즈,19490,2012,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,85508860,29292096,56216764,66102103,155500,76602
10387,(주)하이트론씨스템즈,19490,2013,1986,32605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1,70721488,22374580,48346908,20376840,-7159385,49432
10475,(주)한국종합기술,23350,2011,1963,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1,186024956,68647232,117377724,74928087,8254153,28539
10476,(주)한국종합기술,23350,2012,1963,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1,185606145,66461830,119144315,114221886,1319802,23493
10477,(주)한국종합기술,23350,2013,1963,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",1,207814312,84810031,123004282,149175170,5417721,33927
10483,(주)한국카본,17960,2000,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,99295788,23824630,75471159,163282135,8358641,25975
10484,(주)한국카본,17960,2001,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,106196301,27162866,79033435,240270248,3820064,15250
10485,(주)한국카본,17960,2002,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,98313367,18834750,79478617,13916505,934951,10100
10486,(주)한국카본,17960,2003,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,94330036,11948685,82381352,15656691,2289177,12526
10487,(주)한국카본,17960,2004,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,102790378,17274710,85515668,18692992,3915618,14318
10488,(주)한국카본,17960,2005,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,128005603,36531347,91474256,21044162,7819710,13345
10489,(주)한국카본,17960,2006,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,154541637,50123472,104418165,22286145,14388976,18479
10490,(주)한국카본,17960,2007,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,168079355,43736492,124342863,17462638,21941925,66024
10491,(주)한국카본,17960,2008,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,188157382,32235373,155922009,13899603,36898031,80480
10492,(주)한국카본,17960,2009,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,201977116,26771415,175205700,18848517,23207375,36304
10493,(주)한국카본,17960,2010,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,193490469,26611387,166879082,21170459,7858269,12550
10494,(주)한국카본,17960,2011,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,264497254,79763143,184734111,17804775,5564552,76369
10495,(주)한국카본,17960,2012,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,284746971,57292010,227454960,18500025,9330531,0
10496,(주)한국카본,17960,2013,1984,32501,  금속가공제품 제조업;기계 및 가구 제외,1,301108580,53123162,247985419,14405041,24709475,0
10546,(주)한국화장품제조,3350,2000,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,199460397,50182400,149277997,31270181,-7930561,10057846
10547,(주)한국화장품제조,3350,2001,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,195405354,43025280,152380074,31112773,3143201,6754843
10548,(주)한국화장품제조,3350,2002,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,190008996,37629203,152379794,18470199,1798558,8212102
10549,(주)한국화장품제조,3350,2003,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,174512840,33415478,141097362,13955551,-5812188,8771759
10550,(주)한국화장품제조,3350,2004,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,161268148,31437262,129830886,34158122,-9839021,7804931
10551,(주)한국화장품제조,3350,2005,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,162913183,25297254,137615929,35156542,2047199,6388618
10552,(주)한국화장품제조,3350,2006,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,161308700,23801712,137506988,32916221,236748,6501977
10553,(주)한국화장품제조,3350,2007,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,154559073,24070465,130488608,21062364,-6572883,7913037
10554,(주)한국화장품제조,3350,2008,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,148050362,22277250,125773111,18360202,-3598515,5914682
10555,(주)한국화장품제조,3350,2009,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,138743559,19173420,119570140,32481968,-6215368,2654155
10556,(주)한국화장품제조,3350,2010,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,48259707,7940868,40318839,36028238,-4569492,1446086
10557,(주)한국화장품제조,3350,2011,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,43611977,9657726,33954252,43270756,-6183077,0
10558,(주)한국화장품제조,3350,2012,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,37743205,10078561,27664644,47757653,-6279000,63986
10559,(주)한국화장품제조,3350,2013,1962,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,40396297,14950705,25445592,47061389,-2343844,225359
10590,(주)한농화성,11500,2003,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,34311549,13138555,21172994,48688132,1778662,29619
10591,(주)한농화성,11500,2004,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,49141340,24968073,24173267,52283611,3680273,24301
10592,(주)한농화성,11500,2005,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,64262817,35955171,28307647,57568475,4998380,38130
10593,(주)한농화성,11500,2006,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,65541238,35356244,30184994,65210835,2885348,24792
10594,(주)한농화성,11500,2007,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,74485918,40563707,33922211,79247710,4867433,30020
10595,(주)한농화성,11500,2008,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,71806466,33878123,37928343,102042764,5343699,53947
10596,(주)한농화성,11500,2009,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,93830292,45009686,48820606,113738264,11706763,62969
10597,(주)한농화성,11500,2010,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,107948635,47824442,60124193,114769202,12238666,33900
10598,(주)한농화성,11500,2011,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,120129408,52666987,67462421,113116650,9015041,27600
10599,(주)한농화성,11500,2012,1976,32004,  화학물질 및 화학제품 제조업;의약품 제외,1,128886580,54908137,73978443,138108907,8730739,36286
